Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NAM,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NER,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NGA,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NIC,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NLD,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NOR,Price|Carbon,US$2010/t CO2,11.2,6.16,1.12,11.7906,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NPL,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,NZL,Price|Carbon,US$2010/t CO2,22.4,195.899,369.3979,367.5471,363.9421,358.3658,350.5803,340.3253,327.3163,309.5404,291.7645,266.4228,241.0811,206.4831,171.8852,136.9027,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,OMN,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PAK,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PAN,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PER,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PHL,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,POL,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PRK,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PRT,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,PRY,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,QAT,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ROU,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,RUS,Price|Carbon,US$2010/t CO2,2.8,1.96,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SAU,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SDN,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SEN,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SGP,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SLV,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SRB,Price|Carbon,US$2010/t CO2,11.2,6.16,1.12,11.7906,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SSD,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SUR,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SVK,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SVN,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SWE,Price|Carbon,US$2010/t CO2,28,111.6256,195.2513,195.4769,194.9297,193.5097,191.1071,187.602,182.8629,175.9785,169.0941,158.7889,148.4837,133.9731,119.4626,110.6913,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,SYR,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TGO,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,THA,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TJK,Price|Carbon,US$2010/t CO2,2.8,1.96,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TKM,Price|Carbon,US$2010/t CO2,2.8,1.96,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TTO,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TUN,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TUR,Price|Carbon,US$2010/t CO2,11.2,6.16,1.12,11.7906,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TWN,Price|Carbon,US$2010/t CO2,5.6,3.36,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,TZA,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,UGA,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,UKR,Price|Carbon,US$2010/t CO2,2.8,1.96,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,URY,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,USA,Price|Carbon,US$2010/t CO2,22.4,142.7407,263.0813,262.4982,260.76,257.7211,253.2219,247.0877,239.1274,228.0008,216.8742,200.7123,184.5503,162.2158,139.8812,120.9006,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,UZB,Price|Carbon,US$2010/t CO2,2.8,1.96,1.12,8.32,15.52,22.72,29.92,37.12,44.32,51.52,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,VEN,Price|Carbon,US$2010/t CO2,11.2,63.3938,115.5876,116.7631,117.6147,118.0959,118.1558,117.7385,116.7824,114.8804,112.9784,109.5516,106.1249,100.8033,95.4817,98.7009,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,VNM,Price|Carbon,US$2010/t CO2,5.6,26.5297,47.4594,49.4473,51.4951,53.6023,55.7681,57.9913,60.2705,62.6294,64.9883,69.0542,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,YEM,Price|Carbon,US$2010/t CO2,2.8,15.9999,29.1998,31.4054,33.7738,36.3168,39.047,41.978,45.1243,51.9222,58.7201,65.9201,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ZAF,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ZMB,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Nationally Determined Contributions (NDCs),All Countries,ZWE,Price|Carbon,US$2010/t CO2,1.12,25.76,50.4,52.3529,54.349,56.3861,58.461,60.5702,62.7098,64.8847,67.0597,70.0899,73.1201,80.3201,87.5201,94.7201,101.9201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,AGO,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,ALB,Price|Carbon,US$2010/t CO2,11.2,325.932,344.7787,369.4366,405.6912,444.2466,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,ARE,Price|Carbon,US$2010/t CO2,2.8,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,ARG,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,ARM,Price|Carbon,US$2010/t CO2,2.8,325.8209,344.675,392.2099,462.8162,547.2103,641.4834,783.32,968.6982,1026.1635,1083.6288,1175.1628,1266.6968,1359.7129,1452.7289,1539.8973,1627.0656
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,AUS,Price|Carbon,US$2010/t CO2,22.4,326.0431,344.8823,373.3637,413.417,455.7341,496.3858,569.0159,662.2877,730.6962,799.1047,901.582,1004.0592,1108.0185,1211.9777,1310.0894,1408.201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,AUT,Price|Carbon,US$2010/t CO2,28,326.0431,344.8823,458.1705,583.0307,710.1545,835.6131,896.9356,978.8998,1036.0008,1093.1017,1184.2714,1275.4411,1368.0928,1460.7444,1547.5485,1634.3525
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,AZE,Price|Carbon,US$2010/t CO2,2.8,325.8209,344.675,392.2099,462.8162,547.2103,641.4834,783.32,968.6982,1026.1635,1083.6288,1175.1628,1266.6968,1359.7129,1452.7289,1539.8973,1627.0656
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BEL,Price|Carbon,US$2010/t CO2,28,326.0431,344.8823,458.1705,583.0307,710.1545,835.6131,896.9356,978.8998,1036.0008,1093.1017,1184.2714,1275.4411,1368.0928,1460.7444,1547.5485,1634.3525
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BEN,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BGD,Price|Carbon,US$2010/t CO2,5.6,325.2656,344.1566,368.677,404.942,443.7307,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BGR,Price|Carbon,US$2010/t CO2,28,326.0431,344.8823,458.1705,583.0307,710.1545,835.6131,896.9356,978.8998,1036.0008,1093.1017,1184.2714,1275.4411,1368.0928,1460.7444,1547.5485,1634.3525
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BHR,Price|Carbon,US$2010/t CO2,2.8,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BIH,Price|Carbon,US$2010/t CO2,11.2,325.932,344.7787,369.4366,405.6912,444.2466,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BLR,Price|Carbon,US$2010/t CO2,2.8,325.8209,344.675,392.2099,462.8162,547.2103,641.4834,783.32,968.6982,1026.1635,1083.6288,1175.1628,1266.6968,1359.7129,1452.7289,1539.8973,1627.0656
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BOL,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BRA,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BRN,Price|Carbon,US$2010/t CO2,5.6,325.2656,344.1566,368.677,404.942,443.7307,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,BWA,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CAN,Price|Carbon,US$2010/t CO2,22.4,326.0431,344.8823,373.3637,413.417,455.7341,496.3858,569.0159,662.2877,730.6962,799.1047,901.582,1004.0592,1108.0185,1211.9777,1310.0894,1408.201
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CHE,Price|Carbon,US$2010/t CO2,11.2,325.932,344.7787,369.4366,405.6912,444.2466,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CHL,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CHN,Price|Carbon,US$2010/t CO2,5.6,325.4877,344.364,368.9302,405.1918,443.9027,481.1839,554.3208,648.0993,717.0146,785.9298,888.9138,991.8978,1096.3638,1200.8298,1299.4481,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CIV,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CMR,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,COD,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,COG,Price|Carbon,US$2010/t CO2,1.12,325.1545,344.053,368.5504,404.8172,443.6447,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,COL,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CRI,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CUB,Price|Carbon,US$2010/t CO2,11.2,325.6543,344.5195,369.1201,405.379,444.0317,481.1839,554.3207,648.0992,717.0145,785.9297,888.9137,991.8977,1096.3637,1200.8297,1299.448,1398.0664
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Net Zero 2050,All Countries,CYP,Price|Carbon,US$2010/t CO2,28,326.0431,344.8823,458.1705,583.0307,710.1545,835.6131,896.9356,978.8998,1036.0008,1093.1017,1184.2714,1275.4411,1368.0928,1460.7444,1547.5485,1634.3525
